schoolid,math,ses,mses,sector
109,17.91,0.66,0.36,0
109,11.54,-0.72,0.36,0
109,21.14,0.21,0.36,0
109,10.12,0.08,0.36,0
109,12.33,0.4,0.36,0
109,16.79,-0.04,0.36,0
109,23.92,-0.55,0.36,0
109,14.57,0.06,0.36,0
109,6.41,-0.11,0.36,0
109,22.12,1.23,0.36,0
109,19.62,1.16,0.36,0
109,2.25,0.48,0.36,0
109,14.2,0.16,0.36,0
109,10.1,0.52,0.36,0
109,9.1,-0.89,0.36,0
109,15.89,-0.39,0.36,0
109,19.83,1.01,0.36,0
109,22.29,0.68,0.36,0
109,5.16,-0.3,0.36,0
109,24.48,1.45,0.36,0
109,18.66,-0.96,0.36,0
109,5.36,0.31,0.36,0
109,4.81,0.87,0.36,0
109,19.25,1.37,0.36,0
109,4.33,-0.72,0.36,0
109,17.26,0.47,0.36,0
109,15.28,-0.33,0.36,0
109,21.42,1.51,0.36,0
109,22.86,-0.2,0.36,0
109,15.94,0.4,0.36,0
109,17.97,0.06,0.36,0
109,8.19,1.02,0.36,0
109,23.58,1.37,0.36,0
109,11.31,-1.19,0.36,0
109,19.3,1.31,0.36,0
109,1.81,0.03,0.36,0
109,17.42,1.31,0.36,0
109,16.54,0.83,0.36,0
109,19.83,0.05,0.36,0
110,2.51,-1.65,-0.48,0
110,4.76,1.29,-0.48,0
110,15.76,-1.07,-0.48,0
110,0.04,0.16,-0.48,0
110,13.48,-0.73,-0.48,0
110,13.8,-0.03,-0.48,0
110,1.65,0.69,-0.48,0
110,3.65,-0.43,-0.48,0
110,13.67,0.88,-0.48,0
110,1.29,-1.62,-0.48,0
110,6.23,0.24,-0.48,0
110,3.51,-0.19,-0.48,0
110,4.52,-0.71,-0.48,0
110,10.24,0.88,-0.48,0
110,7.26,-0.03,-0.48,0
110,3.72,-0.08,-0.48,0
110,10.82,-0.5,-0.48,0
110,5.09,-1.1,-0.48,0
110,2.86,-0.53,-0.48,0
110,3.62,-0.08,-0.48,0
110,4.78,0.29,-0.48,0
110,1.25,-0.45,-0.48,0
110,3.21,0.02,-0.48,0
110,13.6,-0.35,-0.48,0
110,3.58,-0.63,-0.48,0
110,10.04,-1.95,-0.48,0
110,4.9,-0.08,-0.48,0
110,0.26,-1,-0.48,0
110,19.43,-0.35,-0.48,0
110,4.57,-1.03,-0.48,0
110,-0.63,-0.3,-0.48,0
110,4.29,-2.15,-0.48,0
110,3.36,-2.51,-0.48,0
110,15.16,-0.59,-0.48,0
110,16.02,1.06,-0.48,0
110,10.39,-0.91,-0.48,0
110,10.01,-1.42,-0.48,0
110,-2.83,-0.45,-0.48,0
110,2.6,-1.71,-0.48,0
110,0.82,-0.62,-0.48,0
110,5.08,-0.93,-0.48,0
110,9.27,-0.83,-0.48,0
110,7.94,0.35,-0.48,0
110,15.83,0.41,-0.48,0
110,3.36,-1.71,-0.48,0
110,7.77,-0.12,-0.48,0
110,0.04,1.26,-0.48,0
110,-1.93,-1.5,-0.48,0
110,4.29,-1.23,-0.48,0
110,1.79,-0.66,-0.48,0
110,8.88,-1.05,-0.48,0
110,0.4,-0.53,-0.48,0
110,0.81,0.22,-0.48,0
111,9.58,0.52,-0.03,1
111,7.43,-0.38,-0.03,1
111,14.78,-0.47,-0.03,1
111,8.54,-0.26,-0.03,1
111,13.1,0.06,-0.03,1
111,8.77,-0.46,-0.03,1
111,13.1,0.42,-0.03,1
111,9.92,-0.41,-0.03,1
111,13.84,-0.14,-0.03,1
111,2.8,-1.28,-0.03,1
111,11.29,0.18,-0.03,1
111,17.66,1.21,-0.03,1
111,19.23,0.54,-0.03,1
111,20.77,-0.25,-0.03,1
111,23.56,0.61,-0.03,1
111,0.17,-0.26,-0.03,1
111,20.08,0.56,-0.03,1
111,16.7,1.16,-0.03,1
111,22.38,0.28,-0.03,1
111,24.99,0.07,-0.03,1
111,22.4,-0.63,-0.03,1
111,11.84,-0.16,-0.03,1
111,5.5,-1.01,-0.03,1
111,8.32,0.15,-0.03,1
111,8.51,-1.11,-0.03,1
111,16.29,-0.33,-0.03,1
111,7.47,-0.77,-0.03,1
111,17.56,0.6,-0.03,1
111,17.09,0.67,-0.03,1
111,17.61,-0.55,-0.03,1
111,18.31,0.85,-0.03,1
111,12.74,-0.1,-0.03,1
111,13.51,-0.41,-0.03,1
112,14.44,0.93,0.01,0
112,21.74,0.07,0.01,0
112,5.53,0.25,0.01,0
112,3.6,1.11,0.01,0
112,6.83,0.48,0.01,0
112,10.18,-0.11,0.01,0
112,15.16,0.06,0.01,0
112,14.26,-1.7,0.01,0
112,7.21,-0.23,0.01,0
112,12.08,-0.58,0.01,0
112,22.11,0.47,0.01,0
112,4.03,-1.17,0.01,0
112,17.09,0.83,0.01,0
112,16.25,1.26,0.01,0
112,16.59,-0.65,0.01,0
112,16.19,0.42,0.01,0
112,17.21,0.67,0.01,0
112,19.48,-0.24,0.01,0
112,6.27,-0.43,0.01,0
112,9.22,-0.62,0.01,0
112,4.53,-0.97,0.01,0
112,13.68,-0.48,0.01,0
112,9.4,-1.26,0.01,0
112,12.06,0.89,0.01,0
112,22.91,0.9,0.01,0
112,0.8,0.5,0.01,0
112,10.15,-1.16,0.01,0
112,2.8,0.9,0.01,0
113,7.05,-0.9,-0.28,1
113,-0.6,-0.14,-0.28,1
113,5.55,0.46,-0.28,1
113,14.33,0,-0.28,1
113,3.45,-0.78,-0.28,1
113,3.83,-1.36,-0.28,1
113,3.55,-1.23,-0.28,1
113,2.34,-0.2,-0.28,1
113,9.92,-0.63,-0.28,1
113,11.56,-0.35,-0.28,1
113,19.9,0.2,-0.28,1
113,6.3,-0.22,-0.28,1
113,4.52,0.2,-0.28,1
113,10.58,-0.11,-0.28,1
113,7.19,-0.43,-0.28,1
113,0.62,-1.5,-0.28,1
113,1.43,-0.1,-0.28,1
113,4.69,0.24,-0.28,1
113,13.35,-0.91,-0.28,1
113,2,0.51,-0.28,1
113,7.92,0.18,-0.28,1
113,14.9,0.59,-0.28,1
113,2.38,-0.28,-0.28,1
113,7.11,0.48,-0.28,1
113,13.85,0.56,-0.28,1
113,3.95,0.25,-0.28,1
113,5.79,-0.96,-0.28,1
113,7.01,-0.56,-0.28,1
113,17.97,-0.54,-0.28,1
113,10.04,-1.08,-0.28,1
113,3.24,-0.71,-0.28,1
113,11.46,0.26,-0.28,1
113,1.1,-1.39,-0.28,1
113,4.42,-0.91,-0.28,1
113,13.1,0.48,-0.28,1
113,13.35,1.15,-0.28,1
113,18.94,-1.03,-0.28,1
113,9.49,1.05,-0.28,1
113,8.4,-0.56,-0.28,1
113,-2.12,-0.05,-0.28,1
113,10.08,0.2,-0.28,1
113,6.62,-0.48,-0.28,1
113,17.28,-1.45,-0.28,1
113,17.12,-0.79,-0.28,1
114,2.63,0.5,-0.08,0
114,2.93,-1.07,-0.08,0
114,10.35,0.23,-0.08,0
114,14.9,0.42,-0.08,0
114,14.46,-0.69,-0.08,0
114,15.27,0.04,-0.08,0
114,-0.44,-0.05,-0.08,0
114,4.14,-0.07,-0.08,0
114,17.99,-0.35,-0.08,0
114,10.09,-0.5,-0.08,0
114,2.67,-1.35,-0.08,0
114,14.56,-0.18,-0.08,0
114,14.24,0.97,-0.08,0
114,13.94,-0.54,-0.08,0
114,-0.52,-0.79,-0.08,0
114,-0.96,-0.02,-0.08,0
114,21.63,-0.37,-0.08,0
114,5.88,-0.24,-0.08,0
114,17,0.33,-0.08,0
114,12.58,-0.52,-0.08,0
114,2.61,-0.23,-0.08,0
114,24.18,0.6,-0.08,0
114,20.21,0.18,-0.08,0
114,10.59,-0.72,-0.08,0
114,13.58,-1,-0.08,0
114,15.89,-0.72,-0.08,0
114,2.01,-0.43,-0.08,0
114,15.34,-0.65,-0.08,0
114,15.71,-0.15,-0.08,0
114,9.32,0.48,-0.08,0
114,6.26,-1.42,-0.08,0
114,19.3,0.65,-0.08,0
114,12.22,-0.03,-0.08,0
114,8.62,0.11,-0.08,0
114,18.15,0.59,-0.08,0
114,20.94,0.03,-0.08,0
114,6.69,-0.23,-0.08,0
114,16.74,-0.74,-0.08,0
114,20.28,1.29,-0.08,0
114,17.03,0.08,-0.08,0
114,18.07,0.58,-0.08,0
114,10.8,-0.29,-0.08,0
114,13.7,0.09,-0.08,0
114,16.28,-0.34,-0.08,0
114,15.82,0.36,-0.08,0
114,23.59,0.44,-0.08,0
114,11.89,0.28,-0.08,0
114,15.3,0.78,-0.08,0
114,18.66,0.08,-0.08,0
114,1.81,-0.65,-0.08,0
114,16.29,0.26,-0.08,0
114,21.01,0.18,-0.08,0
115,12.75,-1.19,0.08,0
115,16.41,0.28,0.08,0
115,20.65,-0.51,0.08,0
115,11.12,0.1,0.08,0
115,2.11,-0.46,0.08,0
115,4.03,-0.44,0.08,0
115,4.85,0.89,0.08,0
115,7.09,0.89,0.08,0
115,24.31,0.63,0.08,0
115,14.17,1.14,0.08,0
115,12.15,0.53,0.08,0
115,18.71,0.57,0.08,0
115,6.62,0.91,0.08,0
115,1.52,-1.4,0.08,0
115,14.18,-0.44,0.08,0
115,18.36,0.37,0.08,0
115,19.13,0.44,0.08,0
115,18.56,-0.43,0.08,0
115,16.58,-0.86,0.08,0
115,8,0.03,0.08,0
115,20.85,0.48,0.08,0
115,11.6,0.46,0.08,0
115,5.94,0.31,0.08,0
115,19.56,-0.47,0.08,0
115,11.68,1.12,0.08,0
115,11.5,0.48,0.08,0
115,14.37,0.47,0.08,0
115,24.68,0.93,0.08,0
115,15.41,0.86,0.08,0
115,24.99,1.37,0.08,0
115,17.23,1.05,0.08,0
115,20.21,1.09,0.08,0
115,6.28,-1.16,0.08,0
115,11.72,-1.22,0.08,0
115,4.83,0.09,0.08,0
115,11.94,0.83,0.08,0
115,-1.53,-1.1,0.08,0
115,15.73,-0.68,0.08,0
115,13.77,0.24,0.08,0
115,21.53,1.13,0.08,0
115,3.48,-1.69,0.08,0
115,10.16,-0.59,0.08,0
115,19.67,0.78,0.08,0
115,8.96,-1.5,0.08,0
115,0.91,0.38,0.08,0
115,9.48,-0.57,0.08,0
115,2.33,0.14,0.08,0
115,14.29,-0.07,0.08,0
115,7.32,-0.74,0.08,0
115,12.32,-0.13,0.08,0
115,14.11,-0.04,0.08,0
115,24.48,0.76,0.08,0
115,10.95,-0.02,0.08,0
116,10.74,-0.13,0.3,1
116,10.42,0.67,0.3,1
116,18.76,0.65,0.3,1
116,7.38,0.83,0.3,1
116,3.01,-0.69,0.3,1
116,24.99,0.72,0.3,1
116,22.21,0.91,0.3,1
116,9.82,-0.12,0.3,1
116,19.84,0.78,0.3,1
116,22.67,-1.38,0.3,1
116,3.33,0.19,0.3,1
116,16.5,-0.49,0.3,1
116,9.61,-0.21,0.3,1
116,18.96,0.02,0.3,1
116,16.67,0.98,0.3,1
116,17.28,1.06,0.3,1
116,13.35,1.02,0.3,1
116,8.05,-0.17,0.3,1
116,23.14,0.68,0.3,1
116,9.97,0.46,0.3,1
116,18.05,0.68,0.3,1
116,7.08,-0.12,0.3,1
116,14.87,-0.46,0.3,1
116,14.47,-0.92,0.3,1
116,21.88,0.71,0.3,1
116,15.33,0.97,0.3,1
116,15.29,0.98,0.3,1
116,9.9,0.34,0.3,1
116,21.74,0.65,0.3,1
116,13.2,-0.3,0.3,1
116,18.42,-0.26,0.3,1
116,11.63,0.65,0.3,1
116,10.87,0.33,0.3,1
116,13.9,0.65,0.3,1
116,10.55,0.3,0.3,1
116,12.95,0.49,0.3,1
116,13.53,-0.81,0.3,1
116,22.7,-0.58,0.3,1
116,16.11,-0.51,0.3,1
116,21.6,1.51,0.3,1
116,18.8,1.34,0.3,1
116,20.85,1.34,0.3,1
116,21.18,0.25,0.3,1
116,15.92,0.94,0.3,1
116,6.4,0.03,0.3,1
116,4.06,-0.75,0.3,1
116,13.24,0.69,0.3,1
116,11.33,0.24,0.3,1
117,4.06,-0.56,-0.16,0
117,-1.23,0.17,-0.16,0
117,9.48,0.2,-0.16,0
117,14.36,-0.84,-0.16,0
117,4.94,-0.01,-0.16,0
117,-0.05,-1.99,-0.16,0
117,0.05,-0.33,-0.16,0
117,12.08,-0.43,-0.16,0
117,7.82,0.09,-0.16,0
117,-0.71,-0.14,-0.16,0
117,1.3,-0.46,-0.16,0
117,5.71,-0.95,-0.16,0
117,13.47,-0.31,-0.16,0
117,12.89,0.18,-0.16,0
117,10.26,-0.01,-0.16,0
117,13.27,-0.22,-0.16,0
117,4.48,-1.67,-0.16,0
117,11.85,-0.26,-0.16,0
117,10.98,0.44,-0.16,0
117,15.07,1.01,-0.16,0
117,13.02,-0.02,-0.16,0
117,4.42,-0.76,-0.16,0
117,11.13,-0.43,-0.16,0
117,4.55,0.5,-0.16,0
117,3.71,-1.65,-0.16,0
117,10.54,-0.52,-0.16,0
117,14.72,-0.15,-0.16,0
117,18.15,1.12,-0.16,0
117,17.5,0.44,-0.16,0
117,14.98,0.82,-0.16,0
117,17.54,0.77,-0.16,0
117,20.83,-0.62,-0.16,0
117,13.11,-1.01,-0.16,0
117,6.23,2.69,-0.16,0
117,11.89,0.54,-0.16,0
117,17.71,-0.14,-0.16,0
117,7.08,-0.23,-0.16,0
117,13.56,-0.47,-0.16,0
117,11.33,-1.81,-0.16,0
117,13.17,0.02,-0.16,0
117,5.04,-0.04,-0.16,0
117,11.32,0.15,-0.16,0
117,4.22,-1.04,-0.16,0
117,11.52,-0.46,-0.16,0
117,9.11,-0.58,-0.16,0
117,12.91,-0.06,-0.16,0
117,11.54,1.34,-0.16,0
117,6.65,0.46,-0.16,0
117,5.23,0.2,-0.16,0
117,8.87,-1.95,-0.16,0
117,17.89,0.51,-0.16,0
118,9.3,-1.35,-0.44,1
118,11.61,-0.9,-0.44,1
118,23.27,-0.75,-0.44,1
118,15.18,0.22,-0.44,1
118,18.18,-0.8,-0.44,1
118,8.34,-0.22,-0.44,1
118,9.59,-1.3,-0.44,1
118,20.66,-0.78,-0.44,1
118,4.32,0.63,-0.44,1
118,9.18,-0.9,-0.44,1
118,19.44,0.22,-0.44,1
118,8.39,0,-0.44,1
118,0.85,-0.34,-0.44,1
118,14.1,-0.14,-0.44,1
118,19.85,-0.81,-0.44,1
118,4.09,-1.44,-0.44,1
118,7.57,-0.62,-0.44,1
118,13.85,-0.72,-0.44,1
118,4.34,-0.05,-0.44,1
118,19.46,-0.48,-0.44,1
118,4.63,-0.55,-0.44,1
118,4.41,-0.19,-0.44,1
118,13.1,-0.37,-0.44,1
118,2.03,-0.56,-0.44,1
118,15.92,1.04,-0.44,1
118,12.82,-0.25,-0.44,1
118,4.38,-1.1,-0.44,1
118,10.37,-0.94,-0.44,1
118,14.18,-0.9,-0.44,1
118,15.33,-0.72,-0.44,1
118,3.68,-1.42,-0.44,1
118,17.31,-0.42,-0.44,1
118,11.66,0.35,-0.44,1
118,19.77,-0.4,-0.44,1
118,9.16,-0.08,-0.44,1
118,10.64,-0.42,-0.44,1
118,21.88,-1.48,-0.44,1
118,1.1,-0.77,-0.44,1
118,13.31,-0.88,-0.44,1
118,7.53,-0.59,-0.44,1
118,10.45,-0.05,-0.44,1
118,18.23,-0.63,-0.44,1
118,1.19,-0.68,-0.44,1
118,8.28,0.74,-0.44,1
118,17.28,0.03,-0.44,1
118,15.45,-1.09,-0.44,1
118,6.92,-0.33,-0.44,1
118,5.53,0.03,-0.44,1
118,19.1,-0.16,-0.44,1
118,11.66,0.86,-0.44,1
118,10.03,-0.02,-0.44,1
118,13.33,-0.31,-0.44,1
118,5.42,-0.66,-0.44,1
118,20.02,0.15,-0.44,1
118,2.96,-1.11,-0.44,1
118,22.54,-0.19,-0.44,1
118,6.19,-0.98,-0.44,1
118,-1.69,-0.51,-0.44,1
119,13.07,0.7,0.04,0
119,13.09,0,0.04,0
119,-0.2,-0.08,0.04,0
119,12.61,-0.59,0.04,0
119,16.98,0.76,0.04,0
119,17.98,0.88,0.04,0
119,12.79,1.37,0.04,0
119,8.79,-1.53,0.04,0
119,11.92,-1.62,0.04,0
119,22.5,1.07,0.04,0
119,11.07,0.69,0.04,0
119,23.59,1.15,0.04,0
119,7.89,-0.96,0.04,0
119,0.91,0.6,0.04,0
119,16.71,0.93,0.04,0
119,20.78,-0.74,0.04,0
119,15.54,0.67,0.04,0
119,12.9,-0.19,0.04,0
119,18.91,0.69,0.04,0
119,16.65,0.29,0.04,0
119,7.51,0.34,0.04,0
119,12.85,0.05,0.04,0
119,13.05,-2.08,0.04,0
119,16.71,0.71,0.04,0
119,1.82,0.35,0.04,0
119,4.22,0.13,0.04,0
119,4.6,-1.36,0.04,0
119,22.31,0.89,0.04,0
119,24.99,1.28,0.04,0
119,5.93,-1.05,0.04,0
119,12.12,0.45,0.04,0
119,1.44,-0.99,0.04,0
119,4.02,0.08,0.04,0
119,2.13,0.6,0.04,0
119,9.1,-0.36,0.04,0
119,20.77,0.5,0.04,0
119,2.21,-0.14,0.04,0
119,2.53,-0.55,0.04,0
119,9.76,0.81,0.04,0
119,14.34,0.4,0.04,0
119,4.34,-0.66,0.04,0
119,17.51,0.47,0.04,0
119,8.16,-0.8,0.04,0
119,-0.18,0.82,0.04,0
119,2.35,-1.1,0.04,0
119,23.13,0.47,0.04,0
119,10.01,0.16,0.04,0
119,3.36,-0.67,0.04,0
119,21.87,0.71,0.04,0
119,-2.54,-0.95,0.04,0
119,8.23,-0.9,0.04,0
119,18.44,0.42,0.04,0
119,20.59,1.08,0.04,0
119,10.97,-0.35,0.04,0
119,12.16,-0.29,0.04,0
119,9.7,-0.81,0.04,0
120,13.88,0.37,-0.08,1
120,20.56,-0.81,-0.08,1
120,14.67,-0.47,-0.08,1
120,5.49,0.32,-0.08,1
120,3.76,0.62,-0.08,1
120,13.93,0.02,-0.08,1
120,17.35,-0.69,-0.08,1
120,14.87,-0.99,-0.08,1
120,3.55,0.31,-0.08,1
120,2.35,-0.23,-0.08,1
120,16.49,0.47,-0.08,1
120,5.06,-1.27,-0.08,1
120,19.84,-0.04,-0.08,1
120,11.21,0.02,-0.08,1
120,20.33,-0.18,-0.08,1
120,21.14,0.35,-0.08,1
120,22.68,-0.17,-0.08,1
120,10.45,-0.69,-0.08,1
120,13.13,0.03,-0.08,1
120,16.28,-0.57,-0.08,1
120,7.12,0.2,-0.08,1
120,8.84,-0.21,-0.08,1
120,20.96,0.18,-0.08,1
120,22.85,0.2,-0.08,1
120,10.17,-0.38,-0.08,1
120,23.32,0.17,-0.08,1
120,19.1,-0.31,-0.08,1
120,7.07,-0.36,-0.08,1
120,14.83,0.62,-0.08,1
120,16.18,0.31,-0.08,1
120,17.59,-0.57,-0.08,1
120,14.2,0.44,-0.08,1
120,20.29,0.05,-0.08,1
120,17.28,-0.46,-0.08,1
120,19.28,-0.02,-0.08,1
120,10.85,0.08,-0.08,1
120,6.02,-0.24,-0.08,1
120,11.34,-0.78,-0.08,1
120,6.57,-0.23,-0.08,1
120,20.83,0.02,-0.08,1
120,17.23,-1,-0.08,1
120,15.41,0.96,-0.08,1
120,13.24,1,-0.08,1
120,16.03,-0.09,-0.08,1
121,12.16,0.01,0.25,1
121,11.31,-0.59,0.25,1
121,11.55,1.15,0.25,1
121,22.53,0.67,0.25,1
121,12.71,0.34,0.25,1
121,22.14,0.15,0.25,1
121,14.08,0.44,0.25,1
121,7.49,0.1,0.25,1
121,6.03,0.76,0.25,1
121,3.5,-0.87,0.25,1
121,14.84,-0.94,0.25,1
121,16.44,-0.74,0.25,1
121,17.77,-0.04,0.25,1
121,5,0.39,0.25,1
121,22.58,0.06,0.25,1
121,13.08,0.24,0.25,1
121,17.99,0.9,0.25,1
121,7.74,0.24,0.25,1
121,22.85,1.39,0.25,1
121,22.06,0.7,0.25,1
121,20.69,0.35,0.25,1
121,14.82,1.51,0.25,1
121,21.45,-0.98,0.25,1
121,6.23,-1.23,0.25,1
121,17.05,-0.41,0.25,1
121,15.2,-0.14,0.25,1
121,19.99,-0.01,0.25,1
121,19.04,0.8,0.25,1
121,7.7,0.42,0.25,1
121,3.72,0.24,0.25,1
121,10.54,-0.26,0.25,1
121,23.81,1.13,0.25,1
121,5.48,-1.24,0.25,1
121,15.36,1.26,0.25,1
121,5.87,-0.65,0.25,1
121,13.84,0.87,0.25,1
121,13.4,0.74,0.25,1
121,21.32,0.33,0.25,1
121,22.07,0.22,0.25,1
121,19.82,0.94,0.25,1
121,24.48,-0.02,0.25,1
121,13.14,0.34,0.25,1
121,12.41,0.34,0.25,1
121,19.96,-0.01,0.25,1
121,22.37,1.2,0.25,1
121,14.71,0.53,0.25,1
121,22.02,0.11,0.25,1
121,15.61,-0.02,0.25,1
121,19.8,-0.26,0.25,1
121,14.08,1.18,0.25,1
121,8.55,0.65,0.25,1
122,19.87,-0.13,0.19,1
122,20.08,-0.32,0.19,1
122,22.09,1.18,0.19,1
122,20.93,0.22,0.19,1
122,17.16,-0.28,0.19,1
122,21.56,0.27,0.19,1
122,20.03,0.05,0.19,1
122,22.94,0.39,0.19,1
122,23.69,0.68,0.19,1
122,22.75,0.03,0.19,1
122,20.05,0.39,0.19,1
122,22.91,-0.01,0.19,1
122,24.99,0.79,0.19,1
122,15.26,0.75,0.19,1
122,15.47,1.16,0.19,1
122,16.86,0.17,0.19,1
122,23.16,0.48,0.19,1
122,18.72,0.43,0.19,1
122,14.27,0.48,0.19,1
122,16.27,0.77,0.19,1
122,23.24,0.52,0.19,1
122,15.78,0.06,0.19,1
122,18.63,0.29,0.19,1
122,19.06,0.79,0.19,1
122,1.28,0.59,0.19,1
122,24.99,0.9,0.19,1
122,22.69,1.42,0.19,1
122,21.07,0.09,0.19,1
122,9.16,0.55,0.19,1
122,19,0.61,0.19,1
122,9.59,0.61,0.19,1
122,18.5,-0.63,0.19,1
122,15.49,-0.71,0.19,1
122,16.22,-0.47,0.19,1
122,13.48,-0.3,0.19,1
122,20.98,-0.94,0.19,1
122,12.15,-0.07,0.19,1
122,18.28,0,0.19,1
122,10.58,0.57,0.19,1
122,21.52,0.13,0.19,1
122,13.74,0.11,0.19,1
122,20.91,0.5,0.19,1
122,19.62,0.36,0.19,1
122,15.24,-0.64,0.19,1
122,24.48,-0.4,0.19,1
122,22.91,-0.01,0.19,1
122,15.23,-0.31,0.19,1
122,20.5,-0.08,0.19,1
122,18.54,0.9,0.19,1
122,17.26,0.71,0.19,1
122,19.57,-1.28,0.19,1
122,16.25,-0.49,0.19,1
122,19.39,-0.66,0.19,1
122,20.46,-0.29,0.19,1
123,6.78,-0.41,0.26,0
123,12.51,0.66,0.26,0
123,19.84,0.69,0.26,0
123,17.16,0.48,0.26,0
123,5.71,-0.21,0.26,0
123,22.97,0.25,0.26,0
123,13.18,-0.72,0.26,0
123,7.02,0.56,0.26,0
123,14.25,0.12,0.26,0
123,20.13,0.83,0.26,0
123,5.15,0,0.26,0
123,11.48,-0.01,0.26,0
123,24.48,0.18,0.26,0
123,23.4,0.74,0.26,0
123,10.12,-0.16,0.26,0
123,24.48,0.54,0.26,0
123,24.99,0.5,0.26,0
123,20.23,-0.16,0.26,0
123,17.02,0.44,0.26,0
123,23.46,0.82,0.26,0
123,4.89,1.03,0.26,0
123,21.85,0.27,0.26,0
123,8.73,0.19,0.26,0
123,13.53,-0.59,0.26,0
123,11.62,0.87,0.26,0
123,18.4,-0.23,0.26,0
123,6.57,-1.12,0.26,0
123,18.81,-1.08,0.26,0
123,13.18,0.47,0.26,0
123,23.19,0.8,0.26,0
123,23.58,0.94,0.26,0
123,14.42,1.51,0.26,0
124,16.44,-0.66,-0.46,0
124,4.13,-1.24,-0.46,0
124,7.04,-0.19,-0.46,0
124,24.04,-1.28,-0.46,0
124,1.82,-1.13,-0.46,0
124,5.12,-1.13,-0.46,0
124,2.53,-0.39,-0.46,0
124,5.19,-0.88,-0.46,0
124,-1.23,-1.97,-0.46,0
124,13.76,1.51,-0.46,0
124,17.05,-0.64,-0.46,0
124,23.39,1,-0.46,0
124,9.78,-0.07,-0.46,0
124,17.27,0.41,-0.46,0
124,24.48,0.6,-0.46,0
124,16.15,0.2,-0.46,0
124,0.55,-1.52,-0.46,0
124,-0.28,-1.55,-0.46,0
124,6.02,-0.07,-0.46,0
124,23.06,0.19,-0.46,0
124,9.84,-0.39,-0.46,0
124,6.14,-1.17,-0.46,0
125,17.17,-0.62,-0.52,0
125,4.74,0.23,-0.52,0
125,3.38,0.03,-0.52,0
125,22.19,-0.68,-0.52,0
125,16.5,-0.17,-0.52,0
125,15.57,-0.83,-0.52,0
125,12.04,-0.53,-0.52,0
125,3.63,-1.49,-0.52,0
125,3.9,0.49,-0.52,0
125,5.94,-0.16,-0.52,0
125,5.5,-1,-0.52,0
125,4,-1.13,-0.52,0
125,4.56,0.28,-0.52,0
125,20.54,0.02,-0.52,0
125,11.21,-1.31,-0.52,0
125,2.81,-0.12,-0.52,0
125,11.47,-0.86,-0.52,0
125,2.62,-1.13,-0.52,0
125,20.53,-0.98,-0.52,0
125,3.89,-0.19,-0.52,0
125,14.28,-1.15,-0.52,0
125,14.66,-0.67,-0.52,0
125,0.75,-0.24,-0.52,0
125,9.68,-1.52,-0.52,0
125,7.89,-0.7,-0.52,0
125,0.93,-1.04,-0.52,0
125,5.21,0,-0.52,0
125,11.99,-0.2,-0.52,0
125,3.37,-1.43,-0.52,0
125,16.81,-0.34,-0.52,0
125,3.48,-0.94,-0.52,0
125,7.77,-0.15,-0.52,0
125,4.44,-0.49,-0.52,0
125,9.35,-0.87,-0.52,0
125,-0.4,-0.36,-0.52,0
125,20.47,0.11,-0.52,0
125,10.16,-1.04,-0.52,0
125,8.79,-0.74,-0.52,0
125,8.95,-0.39,-0.52,0
125,2.43,-1.39,-0.52,0
125,3.3,-0.12,-0.52,0
125,6.89,-0.37,-0.52,0
125,3.41,-1.6,-0.52,0
125,9.28,-1.15,-0.52,0
125,8.32,-0.17,-0.52,0
125,6.22,-0.32,-0.52,0
125,12.04,0.83,-0.52,0
125,20.65,-0.99,-0.52,0
125,3.74,0.8,-0.52,0
125,-2.36,-0.05,-0.52,0
125,0.71,0.08,-0.52,0
126,2.81,0.85,0.46,0
126,7.79,1.02,0.46,0
126,23.91,0.17,0.46,0
126,13.8,0.55,0.46,0
126,18.17,0.7,0.46,0
126,10.08,-0.01,0.46,0
126,9.89,0.76,0.46,0
126,17.78,1.17,0.46,0
126,22.52,0.95,0.46,0
126,23.01,-0.07,0.46,0
126,7.2,0.76,0.46,0
126,13.48,0.61,0.46,0
126,6.58,0.39,0.46,0
126,23.62,-0.12,0.46,0
126,4.68,-0.12,0.46,0
126,13.18,-0.04,0.46,0
126,19.14,0.06,0.46,0
126,20.25,0.86,0.46,0
126,0.77,0.13,0.46,0
126,14.99,0.65,0.46,0
126,18.48,0.41,0.46,0
126,13.23,0.41,0.46,0
126,18.61,0.96,0.46,0
126,23.58,0.62,0.46,0
126,3.37,-1.58,0.46,0
126,10.44,0.3,0.46,0
126,9.76,0.06,0.46,0
126,10.89,-0.41,0.46,0
126,21.74,1.01,0.46,0
126,21.7,0.75,0.46,0
126,23.32,0.8,0.46,0
126,19.04,0.76,0.46,0
126,18.92,0.76,0.46,0
126,8,0.28,0.46,0
126,21.54,0.86,0.46,0
126,21.15,0.34,0.46,0
126,12.06,1.26,0.46,0
127,5.6,-0.15,0.52,1
127,19.84,0.07,0.52,1
127,5.36,0.33,0.52,1
127,18.39,0.61,0.52,1
127,17.81,0.88,0.52,1
127,14.28,0.88,0.52,1
127,12.07,0.92,0.52,1
127,3.5,-0.8,0.52,1
127,17.96,0.89,0.52,1
127,22.77,1.25,0.52,1
127,12.22,-0.59,0.52,1
127,15.4,0.91,0.52,1
127,13.26,0.9,0.52,1
127,14.51,0.93,0.52,1
127,16.4,1.07,0.52,1
127,19.57,0.41,0.52,1
127,22.21,1.42,0.52,1
